Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,128,128,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1442,1833,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,57,57,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,817,1172,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,445,616,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1877,3917,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,79,101,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1121,1429,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,39,39,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,497,722,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,101,200,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,294,482,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,17,17,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,127,230,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,90,127,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,1,1,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,68,142,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1108,1833,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,35,44,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,435,746,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,32,32,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,119,478,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,192,239,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,948,1441,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,53,53,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,329,650,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,193,421,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,111,261,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,2869,4345,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,20,20,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1604,2216,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,976,1353,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,NA,837,839,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OPEN,NA,6185,7825,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,3150,3454,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,SC,NA,1841,2041,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,ST,NA,72,907,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OPEN,NA,4328,6865,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,2705,3305,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,SC,NA,1601,1946,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,ST,NA,1054,1078,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1565,2426,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,49,62,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,657,892,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,237,464,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,247,297,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4366,5856,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,32,120,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2170,2589,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1112,1575,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,814,975,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5943,7531,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2787,3452,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1525,1953,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Polymer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,1,1037,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3502,4353,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1673,2083,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,985,1316,,,,,,,,,,,,,
Indian Institute  of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,534,622,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,OPEN,NA,6547,9502,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,3355,3554,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,SC,NA,1823,2169,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",AI,ST,NA,908,908,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,OPEN,NA,6760,9589,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,3363,3602,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,SC,NA,2048,2053,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",AI,ST,NA,412,412,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6288,8033,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2395,2913,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1484,1674,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,824,897,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6274,7832,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,168,168,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2298,2628,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,58,58,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1018,1517,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,437,521,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1655,3479,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,34,64,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,863,1276,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,30,30,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,292,835,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,423,563,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,3526,3671,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,76,76,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,1008,1417,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,858,924,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,426,426,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,4273,6418,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,22,133,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1377,2361,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,720,1321,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,386,603,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3852,5644,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,92,92,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1382,2143,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,37,37,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1007,1446,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,600,715,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5690,6646,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,108,108,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2162,2723,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1423,1721,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,665,875,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,NA,6879,8035,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,50,50,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2864,3056,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,NA,1624,1970,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,NA,46,949,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,7763,9484,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2898,3624,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1629,2079,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,128,943,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OPEN,NA,3643,4696,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),NA,129,129,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,OBC-NCL,NA,1482,2256,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,SC,NA,1059,1503,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",AI,ST,NA,344,989,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3389,6400,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,146,160,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1468,2234,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,32,32,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,696,1277,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,402,648,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,7656,9530,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2754,3462,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1777,2047,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mineral Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,917,1057,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,OPEN,NA,6529,8685,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2008,2861,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,SC,NA,1378,1718,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Engineering  (4 Years, Bachelor of Technology)",AI,ST,NA,564,829,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,7422,9111,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2400,3143,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1528,1966,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,625,912,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5286,7376,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1554,2646,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1330,1646,,,,,,,,,,,,,
Indian School of Mines Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,171,851,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5382,7372,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,190,190,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2438,2701,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1235,1284,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,381,425,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,898,1684,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,544,834,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,361,581,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),NA,4,4,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,265,495,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3163,3893,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1439,1825,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,570,913,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,362,449,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,2995,5010,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1556,2071,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,717,1036,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,463,496,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,4742,6123,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),NA,137,137,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,2095,2120,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1156,1156,,,,,,,,,,,,,
Indian Institute  of Technology Ropar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,630,630,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,7282,8847,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,3138,3606,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,2067,2158,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,262,1118,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,7884,9137,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,3382,3650,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,2017,2145,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,243,1114,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5836,8712,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,167,167,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2988,3497,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1607,2161,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,41,963,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,NA,8730,9383,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,NA,3637,3665,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,NA,1929,2173,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,NA,191,1053,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3808,5728,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,12,147,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1490,2370,,,,,,,,,,,,,
Indian Institute  of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,35,35,,,,,,,,,,,,,
